uid,walletx2,max_priv_intermediary,max_priv_gov,max_priv_public,banklike,ir_studyr,male,topcoder,expectpricedown,open_source_browser,am_privacy_peers,am_privacy_int,am_privacy_gov,trust_gov,trust_startup,trust_retailer,es_pub,es_int,es_gov,rpgpextra,sb_cashing_out_btc_05,rmatrix,fw_notracePEERS,fw_notraceISP,fw_notraceGOV,wallet_order,first_wallet,rblockchain1,relectrum1,rcoinbase1,rcircle1,rblockchain2,relectrum2,rcoinbase2,rcircle2,rblockchain3,relectrum3,rcoinbase3,rcircle3,rblockchain4,relectrum4,rcoinbase4,rcircle4,best_priv_public_n1st,best_priv_int_n1st,best_priv_gov_n1st
3123,Blockchain,1,0,0,0,3,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,3,2,['Coinbase' 'Circle' 'Electrum' 'Blockchain'],Coinbase,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
3124,Electrum,1,1,0,0,2,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,5,5,2,['Circle' 'Electrum' 'Coinbase' 'Blockchain'],Circle,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
3125,Blockchain,1,0,0,0,2,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,2,['Circle' 'Blockchain' 'Electrum' 'Coinbase'],Circle,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
3126,Circle,0,0,1,1,2,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,4,3,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3127,Circle,0,0,1,1,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,5,2,3,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
3128,Blockchain,1,0,0,0,3,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,5,4,3,['Electrum' 'Circle' 'Blockchain' 'Coinbase'],Electrum,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3129,Electrum,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,4,5,2,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
3130,Electrum,1,1,0,0,2,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,3,5,5,['Blockchain' 'Circle' 'Electrum' 'Coinbase'],Blockchain,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
3131,Coinbase,0,0,1,1,3,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,4,1,['Electrum' 'Circle' 'Coinbase' 'Blockchain'],Electrum,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3132,Blockchain,1,0,0,0,3,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,3,2,5,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
3133,Coinbase,0,0,1,1,2,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,3,3,4,['Coinbase' 'Electrum' 'Blockchain' 'Circle'],Coinbase,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
3134,Blockchain,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,3,4,3,['Coinbase' 'Circle' 'Blockchain' 'Electrum'],Coinbase,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
3135,Circle,0,0,1,1,2,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,5,3,4,['Coinbase' 'Circle' 'Blockchain' 'Electrum'],Coinbase,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
3136,Circle,0,0,1,1,4,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,5,4,2,['Electrum' 'Coinbase' 'Blockchain' 'Circle'],Electrum,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3137,Electrum,1,1,0,0,3,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,5,3,4,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3138,Electrum,1,1,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,5,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3139,Circle,0,0,1,1,4,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,3,3,3,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
3140,Blockchain,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,4,5,2,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
3141,Blockchain,1,0,0,0,4,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,4,4,3,['Electrum' 'Coinbase' 'Blockchain' 'Circle'],Electrum,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3142,Circle,0,0,1,1,3,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,4,['Coinbase' 'Blockchain' 'Electrum' 'Circle'],Coinbase,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
3143,Coinbase,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,5,1,5,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3144,Circle,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,2,1,['Coinbase' 'Circle' 'Electrum' 'Blockchain'],Coinbase,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
3145,Coinbase,0,0,1,1,3,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,3,3,['Blockchain' 'Circle' 'Electrum' 'Coinbase'],Blockchain,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
3146,Electrum,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,3,5,['Coinbase' 'Circle' 'Electrum' 'Blockchain'],Coinbase,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
3147,Coinbase,0,0,1,1,4,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,4,3,['Coinbase' 'Blockchain' 'Circle' 'Electrum'],Coinbase,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
3148,Electrum,1,1,0,0,4,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,5,2,1,['Circle' 'Electrum' 'Coinbase' 'Blockchain'],Circle,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
3149,Circle,0,0,1,1,3,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,5,4,1,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3150,Circle,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,5,3,4,['Coinbase' 'Circle' 'Electrum' 'Blockchain'],Coinbase,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
3151,Circle,0,0,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,2,3,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3152,Coinbase,0,0,1,1,4,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,5,1,1,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3153,Coinbase,0,0,1,1,3,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,3,2,4,['Coinbase' 'Blockchain' 'Circle' 'Electrum'],Coinbase,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
3154,Coinbase,0,0,1,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,2,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3155,Circle,0,0,1,1,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,3,5,4,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
3156,Circle,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,2,4,['Circle' 'Electrum' 'Coinbase' 'Blockchain'],Circle,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
3157,Circle,0,0,1,1,4,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3158,Coinbase,0,0,1,1,4,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,5,4,5,['Blockchain' 'Circle' 'Electrum' 'Coinbase'],Blockchain,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
3159,Coinbase,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,5,2,['Blockchain' 'Electrum' 'Circle' 'Coinbase'],Blockchain,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
3160,Circle,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,2,2,2,['Electrum' 'Blockchain' 'Circle' 'Coinbase'],Electrum,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3161,Electrum,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,4,3,5,['Electrum' 'Circle' 'Coinbase' 'Blockchain'],Electrum,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3162,Blockchain,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,5,3,1,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3163,Circle,0,0,1,1,3,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,3,3,4,['Circle' 'Electrum' 'Coinbase' 'Blockchain'],Circle,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
3164,Coinbase,0,0,1,1,3,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,3,1,5,['Coinbase' 'Electrum' 'Circle' 'Blockchain'],Coinbase,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
3165,Circle,0,0,1,1,3,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,2,5,5,['Blockchain' 'Circle' 'Electrum' 'Coinbase'],Blockchain,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
3166,Circle,0,0,1,1,2,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,4,4,4,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
3167,Blockchain,1,0,0,0,2,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,2,4,5,['Circle' 'Coinbase' 'Electrum' 'Blockchain'],Circle,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
3168,Circle,0,0,1,1,2,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,2,2,3,['Blockchain' 'Electrum' 'Coinbase' 'Circle'],Blockchain,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
3169,Circle,0,0,1,1,4,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3,3,2,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3170,Blockchain,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,2,4,['Coinbase' 'Electrum' 'Circle' 'Blockchain'],Coinbase,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
3171,Blockchain,1,0,0,0,2,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,4,1,['Electrum' 'Blockchain' 'Circle' 'Coinbase'],Electrum,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3172,Electrum,1,1,0,0,4,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,5,1,1,['Blockchain' 'Coinbase' 'Electrum' 'Circle'],Blockchain,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
3173,Blockchain,1,0,0,0,2,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,3,2,4,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3174,Electrum,1,1,0,0,4,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,5,1,5,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3175,Blockchain,1,0,0,0,4,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,4,4,4,['Coinbase' 'Circle' 'Blockchain' 'Electrum'],Coinbase,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
3176,Blockchain,1,0,0,0,2,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,5,5,4,['Electrum' 'Circle' 'Blockchain' 'Coinbase'],Electrum,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3177,Blockchain,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,2,['Circle' 'Blockchain' 'Electrum' 'Coinbase'],Circle,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
3178,Electrum,1,1,0,0,4,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,5,1,4,['Coinbase' 'Blockchain' 'Electrum' 'Circle'],Coinbase,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
3179,Blockchain,1,0,0,0,4,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,3,3,2,['Coinbase' 'Circle' 'Blockchain' 'Electrum'],Coinbase,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
3180,Electrum,1,1,0,0,3,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,2,1,5,['Blockchain' 'Coinbase' 'Electrum' 'Circle'],Blockchain,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
3181,Electrum,1,1,0,0,2,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,4,5,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3182,Blockchain,1,0,0,0,4,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,5,1,3,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3183,Coinbase,0,0,1,1,2,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,4,5,2,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3184,Blockchain,1,0,0,0,4,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,4,2,['Electrum' 'Blockchain' 'Circle' 'Coinbase'],Electrum,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3185,Circle,0,0,1,1,4,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,3,4,5,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3186,Blockchain,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,4,4,3,['Electrum' 'Coinbase' 'Blockchain' 'Circle'],Electrum,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3187,Circle,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,5,1,5,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3188,Circle,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,2,5,1,['Circle' 'Blockchain' 'Electrum' 'Coinbase'],Circle,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
3189,Electrum,1,1,0,0,4,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,3,1,2,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
3190,Electrum,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,3,5,3,['Electrum' 'Circle' 'Blockchain' 'Coinbase'],Electrum,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3191,Blockchain,1,0,0,0,3,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,3,5,4,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
3192,Blockchain,1,0,0,0,2,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,2,4,['Circle' 'Coinbase' 'Electrum' 'Blockchain'],Circle,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
3193,Blockchain,1,0,0,0,2,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,4,5,['Blockchain' 'Coinbase' 'Electrum' 'Circle'],Blockchain,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
3194,Electrum,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,2,4,5,['Coinbase' 'Electrum' 'Circle' 'Blockchain'],Coinbase,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
3195,Coinbase,0,0,1,1,2,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,5,5,['Coinbase' 'Circle' 'Blockchain' 'Electrum'],Coinbase,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
3196,Coinbase,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,5,5,3,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
3197,Coinbase,0,0,1,1,3,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,3,2,2,['Circle' 'Coinbase' 'Electrum' 'Blockchain'],Circle,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
3198,Blockchain,1,0,0,0,4,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,2,5,1,['Coinbase' 'Electrum' 'Circle' 'Blockchain'],Coinbase,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
3199,Circle,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,5,3,['Electrum' 'Circle' 'Coinbase' 'Blockchain'],Electrum,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3200,Circle,0,0,1,1,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,3,5,1,['Coinbase' 'Electrum' 'Blockchain' 'Circle'],Coinbase,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
3201,Blockchain,1,0,0,0,4,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,2,3,3,['Electrum' 'Blockchain' 'Circle' 'Coinbase'],Electrum,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3202,Circle,0,0,1,1,3,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,3,4,4,['Blockchain' 'Circle' 'Electrum' 'Coinbase'],Blockchain,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
3203,Coinbase,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,5,5,1,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3204,Coinbase,0,0,1,1,3,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,3,4,4,['Electrum' 'Circle' 'Coinbase' 'Blockchain'],Electrum,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3205,Electrum,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,2,2,1,['Coinbase' 'Circle' 'Electrum' 'Blockchain'],Coinbase,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
3206,Electrum,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,3,4,5,['Electrum' 'Blockchain' 'Circle' 'Coinbase'],Electrum,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3207,Coinbase,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,5,3,4,['Blockchain' 'Electrum' 'Circle' 'Coinbase'],Blockchain,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
3208,Circle,0,0,1,1,3,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,5,4,5,['Coinbase' 'Electrum' 'Circle' 'Blockchain'],Coinbase,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
3209,Blockchain,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,4,5,3,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3210,Blockchain,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,4,3,5,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3211,Electrum,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,4,2,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3212,Coinbase,0,0,1,1,2,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,5,4,4,['Electrum' 'Coinbase' 'Blockchain' 'Circle'],Electrum,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3213,Blockchain,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,5,3,3,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3214,Coinbase,0,0,1,1,4,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,4,2,5,['Coinbase' 'Circle' 'Electrum' 'Blockchain'],Coinbase,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
3215,Coinbase,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,2,2,4,['Coinbase' 'Blockchain' 'Circle' 'Electrum'],Coinbase,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
3216,Coinbase,0,0,1,1,2,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,5,4,['Coinbase' 'Electrum' 'Blockchain' 'Circle'],Coinbase,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
3217,Electrum,1,1,0,0,3,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,4,3,5,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3218,Coinbase,0,0,1,1,4,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,3,5,5,['Electrum' 'Circle' 'Coinbase' 'Blockchain'],Electrum,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3219,Blockchain,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,5,1,4,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
3220,Coinbase,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,2,5,['Circle' 'Electrum' 'Blockchain' 'Coinbase'],Circle,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
3221,Electrum,1,1,0,0,4,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,5,5,2,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
3222,Electrum,1,1,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,4,4,['Coinbase' 'Blockchain' 'Circle' 'Electrum'],Coinbase,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
3223,Circle,0,0,1,1,3,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,3,1,['Electrum' 'Circle' 'Blockchain' 'Coinbase'],Electrum,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3224,Electrum,1,1,0,0,4,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,5,5,5,['Circle' 'Blockchain' 'Electrum' 'Coinbase'],Circle,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
3225,Electrum,1,1,0,0,3,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,2,1,4,['Circle' 'Blockchain' 'Electrum' 'Coinbase'],Circle,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
3226,Coinbase,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,5,5,['Coinbase' 'Blockchain' 'Circle' 'Electrum'],Coinbase,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
3227,Coinbase,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,5,4,2,['Blockchain' 'Circle' 'Electrum' 'Coinbase'],Blockchain,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
3228,Blockchain,1,0,0,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,4,5,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
